2012-03-30T22:34:30 mysql_thread_id	user	hostname	txn_status	time	undo_log_entries	query_text
2012-03-30T22:35:11 372	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333702','1083108577',1333146911356,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1083108577', timestamp = 1333146911356, val = _bi
2012-03-30T22:35:11 373	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333579','4001530544',1333146911334,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4001530544', timestamp = 1333146911334, val = _bina
2012-03-30T22:35:11 374	espresso	localhost	ACTIVE	00:00	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333481','1302896413',1333146911318,_binary[BINARY](http://t.co/DziTQYsO?Among the controversial issues discussed by the remaining GOP candidates all find it necessary to protect themselves from the ever present threat of glitter bombs, all candidates but one.\0\0\0\0\0?http://rt.com/files/usa/news/paul-santorum-romney-c
2012-03-30T22:35:11 375	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333841','3816294748',1333146911401,_binary[BINARY],1) ON DUPLICATE KEY UPDATE e
2012-03-30T22:35:11 377	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333632','1883975667',1333146911343,_binary'&5588123194230874112????M????M\0 member:158888674\Ztwitter:tweet?@Geraldin_20 \[BINARY]182512
2012-03-30T22:35:11 378	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333715','2558760149',1333146911358,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2558760149', timestamp = 1333146911358, val = _
2012-03-30T22:35:11 389	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333610','2433749618',1333146911339,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2433749618', timestamp = 1333146911339, val = _binary'&5588111760558170112?????M?????M\0member:82
2012-03-30T22:35:17 245	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:19 309	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:23 313	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:27 365	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:29 365	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:35 211	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:37 318	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:42 373	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:42 226	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:44 367	espresso	localhost	ACTIVE	00:00	1	
2012-03-30T22:35:46 360	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:54 371	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:35:56 226	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557285','3714345865',1333146956105,_binary'&5588140709644378112?????M?????M\0member:97409227\Ztwitter:tweet?Have you seen the @RodeoCanada Blogs yet from Straws Milan, Matt Lait and Tanner Girletz yet? http://t.co/cZfnQfnk\0?Rodeo Canada - Official Home of the Canadian Professional Rodeo Association(http://t.co/cZfnQfnk\0\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-shareid\":\"182536250274746369\",\"twitter-userid\":\"21269
2012-03-30T22:35:56 245	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557379','3736016626',1333146956119,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3736016626', timestamp = 1333146956119, val = _
2012-03-30T22:35:56 300	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557458','634856264',1333146956140,_binary'&5588107570448474112?????M?????M\0member:97369651\Ztwitter:tweet?RT @CliMates_: RT @DavidSuzuki: Message for youth from Dr. Suzuki and @wecanada! http://t.co/EQngFurC\0xDavid Suzuki Passes on Torch to Youth for Sustainable Future(http://t.co/EQngFurC?The We Canada Cross Country Tour joined forces with Dr. David Suzuki and the University of Toronto Scarborough for the 36th annual Watts lecture on Mon. Mar. 5 in Toronto, marking the campaign’s tenth stop. Dr. Suz
2012-03-30T22:35:56 302	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557267','2448721942',1333146956102,_binary'&5588115489294426112?????M?????M\0 member:100479383linkedin:share?Surrounding the Artistry in Iron Master Builders’ Championship feature at Las Vegas BikeFest at Cashman Center, there will be a new and unique display area featuring some of the best high performance parts and accessories in the industry. Let Las Vegas BikeFest attendees know that your products go into someof the best-built custom bikes in the world! Don’t miss out on this unique opportunity to get y
2012-03-30T22:35:56 313	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557348','1606226',1333146956115,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1606226', timestamp =
2012-03-30T22:35:56 320	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557241','3027078062',1333146956099,_binary[BINARY]s XBLA digital platform for the month of February 2012, with highlights including the House Party campaign and The Simpsons.\0\0\0\0\0?http://www.gamasutra.com/db_area/images/news2001
2012-03-30T22:35:56 323	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557357','1751233317',1333146956117,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1751233317
2012-03-30T22:35:56 330	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557472','4270195008',1333146956141,_binary'&5588110682622042112????M????M\0 member:144287225\Ztwitter:tweet?Al-Shabab claims Mogadishu car bomb [Aljazeera] http://t.co/ZqdVS4Iu REFRESH PAGE IF ANY PROBLEMS\0$Latest UFO Reports(http://t.co/ZqdVS4Iu?http://infofeeder.info - InfoFeeder - The Latest Information - Uncovering real news about the important issues we face today as a...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-
2012-03-30T22:35:56 332	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557304','2119831275',1333146956107,_binary[BINARY],1) ON DUPLICATE KEY UPDATE e
2012-03-30T22:35:56 333	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557403','1285236582',1333146956125,_binary[BINARY],1) ON DUPLICATE KE
2012-03-30T22:35:56 335	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557414','2931944067',1333146956126,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2931944067', timestamp
2012-03-30T22:35:56 336	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557447','2253891795',1333146956140,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2253891795', timestamp = 1333146956140, val = _binary'&558810962
2012-03-30T22:35:56 338	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557483','1386355174',1333146956145,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1386355174', timestamp = 1333146956145, val = _binary'&5588102243682394112?????M?????M\0 member:123538681linkedin:share?LITISCONSÓRCIO. HOMEM CASADO E ESPOSA. DISSOLU?ÃO D
2012-03-30T22:35:56 340	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557425','2789051128',1333146956129,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2789051128', timestamp = 1333146956129, val = _binary'&5588140659312730112????M
2012-03-30T22:35:56 346	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557340','148866397',1333146956114,_binary'&5588107926964314112?????M?????M\0 member:143669154\Ztwitter:tweet?RT @Disney: ? He’s Winnie the Pooh, Winnie the Pooh. Willy, nilly, silly old bear. ? http://t.co/gZLBf8T0 // jajajaja tu canci?n @NetoSala\0^yfrog Photo : http://yfrog.com/cchwtp Shared by(http://t.co/gZLBf8T0vClick on the photo to comment, share or view other great...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"true\",\"twitter-shar
2012-03-30T22:35:56 357	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557436','402299464',1333146956131,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '402299464', timestamp = 1333146956131, val = _binary'&5588140319574106112?????M?????M\0member:58969221\Ztwitter:tweet*RT @EllieSkrzat: Butt\
2012-03-30T22:35:56 366	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557362','3512382168',1333146956117,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3512382168', timestamp = 1333146956117, val = _binary'
2012-03-30T22:35:56 367	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557278','2977351352',1333146956104,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2977351352', timestamp = 1333146956104, val = _bi
2012-03-30T22:35:56 368	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557469','4226727534',1333146956140,_binary'&5588098640775258112?????M?????M\0member:78792050\Ztwitter:tweet?On-Page SEO Factors: Which Ones Have the Most Impact on Rankings?: Even though SEO is a synergy of different pra... http://t.co/b6S9GjtR\0?On-Page SEO Factors: Which Ones Have the Most Impact on Rankings?(http://t.co/b6S9GjtR?Even though SEO is a synergy of different practices, not all of them are equally important for higher rankings. And, ...\0\0\0\0\0?http://searchenginejournal.com/wp-con
2012-03-30T22:35:56 369	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557461','3380581480',1333146956139,_binary'&5588118735685722112?????M?????M\0member:64743751\Ztwitter:tweet\\http://t.co/wxTo3Dap this is the best stuff!\02Meditation For The People(http://t.co/wxTo3Dap?Hi! I am Joseph Morgese.....owner currently gone fishin...however...please click on links below for more info....thank you \"let us be together let us eat together let us be vital together let us be radiating truth let us be...\0\0\0\0\0?http://1.bp.blogspot.com/-xR_ZEIDPQWU/ThTmzI6xyrI/AAAAAAAAABU/D
2012-03-30T22:35:56 371	espresso	localhost	ACTIVE	00:00	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557249','2517609096',1333146956099,_binary'&5588137391949914112?????M?????M\0member:70688289\Ztwitter:tweet?Increase online purchasing with QR Codes: a few interesting examples — http://t.co/rjN50RVg http://t.co/f4BO5oKU #sales #marketing\0lsQuaRe: code - QR Codes You Control. Dynamic QR-codes.(http://t.co/rjN50RVg?sQuaRe: code is a new product which enables you to dynamically control QR-Codes. Contact us more for details and how sQuaRe: codes, QR-Codes you control, can help your business or company.\0
2012-03-30T22:35:56 373	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557393','1778506877',1333146956123,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1778506877', timestamp = 1333146956123, val =
2012-03-30T22:35:56 374	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557384','742001231',1333146956121,_binary[BINARY]s bulk data migration report Nasuni repeatedly transfe
2012-03-30T22:35:56 375	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557335','4163554649',1333146956112,_binary[BINARY]t Play on Main Street | The Nation(http://t.co/ixBXVBDB?John Nichols on March 20, 2012 - 11:10 PM ET House Budget Commitee chairman Paul Ryan, the fiscal-policy pointman for the Republican Party, did not roll out his 2012 budget plan on the main streets of the factory
2012-03-30T22:35:56 377	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557313','2163218721',1333146956109,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2163218721', timest
2012-03-30T22:35:56 378	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557326','364478469',1333146956111,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '364478469', time
2012-03-30T22:35:56 389	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557450','2988768945',1333146956140,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2988768945', timestamp = 13331469561
2012-03-30T22:35:56 390	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557371','3141658003',1333146956118,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3141658003', timestamp = 1333146956118, val = _binary'&5588122183403610112?????M?????M\0member:44238448\Ztwitter:tweet<@danawhite w
2012-03-30T22:35:56 392	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413557296','781757053',1333146956107,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '781757053', timestamp = 1333146956107, val = _b
2012-03-30T22:35:56 321	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:56 337	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:56 360	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:35:56 372	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:04 389	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:10 372	espresso	localhost	ACTIVE	00:00	1	
2012-03-30T22:36:12 365	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:12 390	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413638374','3623406588',1333146972340,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '362340
2012-03-30T22:36:14 211	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647967','1698193532',1333146974258,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1698193532', timestamp = 1333146974258, val = _binary[BINARY], schema_version = 1
2012-03-30T22:36:14 226	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647934','815551960',1333146974250,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '815551960', timestamp = 1333146974250, val = _bina
2012-03-30T22:36:14 245	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648063','3671555328',1333146974307,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3671555328', timestamp = 1333146974307, val = _binary
2012-03-30T22:36:14 283	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648096','3681038804',1333146974315,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3681038804', timestamp = 1333146974315, val = _bina
2012-03-30T22:36:14 295	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648131','3444789805',1333146974322,_binary[BINARY]s no way we could ever be this collaborative.\" Both are comments I got about my book, back in 2009, about setting direction,...\0\0\0\0\0?http://static.hbr.org/hbrg-main/resources/images
2012-03-30T22:36:14 300	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648218','2090797170',1333146974350,_binary'&5588113736075354112?????M?????M\0 member:108770497\Ztwitter:tweet?The Samsung Galaxy S III Leaks Again, Is This Sammy&amp;#8217;s iPhone 5 Fighter? http://t.co/a9MO3cb0 via @TechCrunch\0?TechCrunch | The Samsung Galaxy S III Leaks Again, Is This Sammy’s iPhone 5 Fighter?(http://t.co/a9MO3cb0?2011 was huge for Samsung. 2012 needs to be even bigger. Last year, Samsung showed the mobile world that they could produce world-class handsets and a proper ecosystem wi
2012-03-30T22:36:14 302	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648140','2532072526',1333146974324,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2532072526', timestamp =
2012-03-30T22:36:14 310	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648038','1399698733',1333146974305,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1399698733', timestamp = 1333146974305, val = _binary'&5588116097468506112?????M?????M\0 member:145503002\Z
2012-03-30T22:36:14 313	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648148','2236806629',1333146974325,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2236806629', timestamp = 1333146974325, val = _binary'&5588100029
2012-03-30T22:36:14 318	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647956','2985003082',1333146974256,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2985003082', timestamp = 1333146974256, val = _binary'&5588116810500186112?????M?????M\0member:96795981\Zt
2012-03-30T22:36:14 320	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648049','891018229',1333146974307,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '891018229', timestamp = 1333146974307, val = _binary
2012-03-30T22:36:14 321	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648166','3750929713',1333146974330,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3750929713', timestamp = 1333146974330, val = _binary'&5588119364831322112???M???M\0member:5599838linkedin:share?Dags f?r att kompetensutveckla och ?ka lite universitetskurser p? distans ti
2012-03-30T22:36:14 323	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648074','3616760076',1333146974311,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3616760076', timestamp = 1333146974311, val = _binary'&55881225105593221
2012-03-30T22:36:14 328	espresso	localhost	ACTIVE	00:00	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647862','542514352',1333146974236,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '
2012-03-30T22:36:14 330	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648104','3860618771',1333146974317,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3860618771', timestamp = 1333146974317, val = _binary'&558
2012-03-30T22:36:14 332	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648175','155883770',1333146974333,_binary'&5588114231003226112????M????M\0member:5545667\Ztwitter:tweet?INFOGRAPHIC: Facebook Plugins Boost Retail Sales http://t.co/Me4KcJU3 #socialmedia\0`INFOGRAPHIC: Facebook Plugins Boost Retail Sales(http://t.co/Me4KcJU3?Online marketing outfit Monetate urged retailers to allow shoppers to log in via Facebook and other social networks, rather than requiring them to create guest accounts.\0\0\0\0\0?http://www.allfacebook.com/wordpress/wp-content/uploads/2012/03/
2012-03-30T22:36:14 333	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648085','2569823843',1333146974313,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2569823843', timestamp = 1333146974313, val = _binary'&5588118320449626112?????M?????M\0me
2012-03-30T22:36:14 335	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647880','1198213505',1333146974240,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1198213505', timestamp = 1333146974240, val = _binary'&5588110313523290112?????M?????M\
2012-03-30T22:36:14 336	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647879','2295177312',1333146974240,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2295177312', timesta
2012-03-30T22:36:14 337	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647945','2542505465',1333146974253,_binary[BINARY],1) ON DUPLI
2012-03-30T22:36:14 338	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648041','2206570620',1333146974305,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2206570620', timestamp = 1333146974305, val = _bina
2012-03-30T22:36:14 339	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647992','2695629404',1333146974262,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2695629404', timestamp = 1333146974262, val = _binary'&5588100024895578112?????M?????M\0member:20486118\Ztwitter:tweet4Smokey Eyes Today
2012-03-30T22:36:14 340	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647901','1562361907',1333146974245,_binary'&5588113127901274112????M????M\0member:57017343\Ztwitter:tweetlSi te van a matar, no te suicides http://t.co/o2EZv9Mz\0BSi te van a matar, no te suicides(http://t.co/o2EZv9Mz?Por su inter?s, se reproduce a continuaci?n el discurso de Soledad Gallego-D?az pronunciado en la inauguraci?n del curso de la Escuela de Periodismo de EL PAÍS-UAM. \"De puro miedo a la muerte de los peri?dicos, los periodistas...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0en
2012-03-30T22:36:14 345	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647909','1895765531',1333146974245,_binary'&5588100503046234112????M????M\0member:72909416\Ztwitter:tweet?WUWM is giving away tix to Willy Porter with Patty Larkin, Rodrigo y Gabriela with C.U.B.A and Nick Lowe &amp; His Band! http://t.co/it3de2qm\0Contests(http://t.co/it3de2qm?Welcome to WUWM 89.7FM - Milwaukee Public Media ®. Listen on-air and on-line. On HD-1: IN-DEPTH NEWS, we offer news, discussion, entertainment, music, broadcast schedules, and links to its noncommercial radio programs. On HD-
2012-03-30T22:36:14 348	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647978','610420632',1333146974260,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '610420632', timestamp = 133314697426
2012-03-30T22:36:14 356	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648210','293803715',1333146974346,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '293803715', timestamp = 1333146974346, val = _binary'
2012-03-30T22:36:14 357	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647888','12345279',1333146974241,_binary[BINARY]s most important to you. Follow your friends, experts, favorite celebrities, and breaking news.\0\0\0\0\0?http://www.simplyzesty.com/wp-content/uploads/2011/05/twitter-logo.jpg\0\0\0\0\0\0
2012-03-30T22:36:14 358	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647897','3722207839',1333146974245,_binary'&5588140353128538112????M????M\0 member:117255565\Ztwitter:tweet?Est? aqui a prova de que o #Elvis n?o morreu: http://t.co/w86JzHH2\0LIDEIA HOUSE: O Elvis tocando o terror!(http://t.co/w86JzHH2@Nosso querido labrador, o Elvis!\0\0\0\0\0Nhttp://i.ytimg.com/vi/tCuNh0J--NQ/0.jpg\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-shareid\":\"182536259833565184\",\"twitter-userid\":\"29247190
2012-03-30T22:36:14 360	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647923','2403702617',1333146974249,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2403702617', timestamp = 1333146974249, val = _binary'&5588122456033370112????M????M\0member:53655381linkedin:share?My MSc.M Thesis topic conf
2012-03-30T22:36:14 361	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648113','609698300',1333146974318,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '609698300
2012-03-30T22:36:14 362	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648052','1905558398',1333146974306,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1905558398', timestamp = 1333146974306, val = _binary'&5588096761727
2012-03-30T22:36:14 365	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648193','2830590647',1333146974338,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2830590647', timestamp = 1333146974338, val
2012-03-30T22:36:14 366	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648030','109743491',1333146974296,_binary[BINARY] times. Enter virtual competitions, climb the leaderboards, create and join clubs and discover top runs and rides in your area.\0\
2012-03-30T22:36:14 367	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647981','292274571',1333146974260,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '292274571', timestamp = 1333146974260, val = _b
